pretrain_sample_id,cohort,latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,latent_20,latent_21,latent_22,latent_23,latent_24,latent_25,latent_26,latent_27,latent_28,latent_29,latent_30,latent_31,latent_32,latent_33,latent_34,latent_35,latent_36,latent_37,latent_38,latent_39,latent_40,latent_41,latent_42,latent_43,latent_44,latent_45,latent_46,latent_47,latent_48,latent_49,latent_50,latent_51,latent_52,latent_53,latent_54,latent_55,latent_56,latent_57,latent_58,latent_59,latent_60,latent_61,latent_62,latent_63
LUAD:C3N-01799,LUAD,-7.2500424,13.98782,12.8192625,-3.7601554,-10.71966,-7.4210863,-24.210463,-22.39887,-17.90396,8.439883,3.108748,10.705541,4.485536,13.625881,-22.800634,18.71373,-47.271328,16.390018,-35.71834,-6.0655146,-7.4730554,3.3417118,-6.5760775,28.185406,-4.5049806,23.264423,-62.767735,-29.335833,-15.162527,-7.976471,28.802296,0.13657035,-9.464243,4.242676,16.243286,7.1187215,-22.51762,22.171759,5.450321,-12.215994,-13.458416,-24.30938,-19.376947,-21.652498,-33.225212,12.26181,-16.458239,13.141609,36.909367,-18.424866,-6.9045844,27.73042,22.05374,-7.6764517,-15.767292,-6.069077,-4.593035,-19.648478,10.497286,5.377808,10.136632,67.5961,-36.984234,-2.010861
LUAD:C3N-01823,LUAD,-3.004189,17.366493,2.8315485,-10.613807,-25.22398,3.7216988,-14.129662,20.881052,-11.929461,-6.1474166,7.997093,1.4305825,0.035348944,10.6934395,-8.080778,15.442831,2.2152307,-4.405171,3.178534,4.9774733,6.090317,7.8428407,9.248223,-6.4659753,-10.263122,2.0623195,-37.636364,-17.705917,6.095988,-8.7716255,-0.10960941,-8.127242,-8.571657,-6.4974957,0.16941987,26.012209,-16.913258,-21.837296,5.8224955,4.0191526,-5.20221,-7.7905483,-31.737562,-24.117538,1.2078068,-3.603796,-3.4495375,-1.3753825,16.62199,-15.8561125,-16.364958,-5.4552875,-3.018272,-6.990573,-12.343951,2.0492675,-9.796181,-14.516801,-18.23133,15.647064,-24.668674,13.686737,-26.922066,10.46239
LUAD:C3N-01842,LUAD,4.741237,21.444956,0.7294915,-10.179159,-1.55593,-3.6225631,-7.7847786,4.04524,-2.01167,-6.369588,-5.2921247,-5.741311,2.3619077,6.9520974,2.051596,3.0340836,-6.670954,-0.27804577,-3.5789366,5.159961,4.112916,-1.6666735,7.425521,-4.0128245,-18.678709,8.005745,-14.76152,-20.352842,10.509186,-5.6513367,4.735915,-6.6770163,15.293193,-2.0503674,10.59366,29.256956,-16.788914,-7.0577893,-0.27643853,0.938114,0.19871444,-11.691806,-14.086392,-27.705307,-10.593782,3.8577476,-11.34338,5.621752,10.500417,-0.6029672,-22.125864,-6.2019205,10.42193,-5.061837,0.7071665,15.1110115,-8.766818,-9.077062,-17.43913,0.7692903,-19.8838,17.309036,-17.485895,3.08117
LUAD:C3N-02000,LUAD,7.5032506,18.061756,6.2462044,-4.5087295,-25.98198,-15.065782,-2.3677645,4.0179553,-22.865355,-1.9056209,34.45745,-3.5798626,4.841982,18.947266,-18.46815,13.9199,-24.854334,9.388537,3.365512,6.056464,-22.245361,-0.8670902,-5.145957,6.586111,2.7494464,-2.972763,-22.520166,-7.405766,-1.9491441,-4.954767,-5.264981,-9.255357,-34.848946,0.23900846,-3.9707053,4.8618617,-13.392546,5.351743,25.852379,-15.76826,-15.008502,-5.458388,-35.675823,-18.37483,-23.053669,-4.6916194,11.618378,5.78691,20.085045,-1.5895951,9.877841,6.24496,14.350491,-17.706457,-8.924843,-3.7376764,9.848622,-5.1748295,-11.767561,-8.222499,-2.3409646,39.084137,-3.9770608,-2.774287
LUAD:C3N-02002,LUAD,-35.235634,6.2453117,13.846074,-15.763453,-30.943516,12.876029,17.228657,2.7813933,-20.12718,-4.8017774,21.433477,5.3139153,-4.197456,26.276567,-3.6026347,25.737343,-14.951846,-0.26449382,11.611532,9.109874,-9.862167,-6.148761,-0.7375664,13.563156,19.408092,-10.5483265,-36.884575,-0.09193569,-7.1246405,3.8896394,21.136358,-17.873014,-23.868757,-9.323912,-4.5702586,30.501616,-25.48164,5.515571,31.137512,-32.642677,-22.338543,-17.218042,-39.942204,-35.737915,-22.187506,-5.173159,-16.185108,-4.5346837,51.515373,-39.766033,-11.578717,-0.5276905,17.10013,-8.392717,6.6169615,9.021153,25.648682,-7.353044,-1.1241232,-5.030908,-6.334088,65.16005,-22.501959,-14.562314
LUAD:C3N-02003,LUAD,6.2911334,30.581783,-9.848496,10.348577,0.72204393,-12.635565,-8.490699,6.213693,10.379265,5.2080474,6.7618775,5.2101855,15.77513,-4.6581187,-22.428293,6.139259,-10.776333,25.488495,-16.627577,-2.3001137,6.8196473,-3.7916768,1.7689642,2.5660686,-8.2902355,15.542526,-12.725844,-21.427967,16.5049,4.5316787,10.000832,-15.654543,5.3019285,4.5885763,12.361984,13.591633,-22.999823,10.29663,9.555246,-9.770092,5.1387925,-6.2487216,-17.240501,-35.33143,-11.468792,-0.12579538,-18.318323,-8.947674,5.8424993,-14.858514,-4.135748,21.119318,2.5512393,10.748107,-10.612101,4.640757,9.112053,-15.431537,-8.028131,-21.877241,2.2557354,28.786263,-11.49936,16.150131
LUAD:C3N-02067,LUAD,2.5678022,6.267729,1.9249909,-4.9965034,-29.4456,8.988258,0.57610625,13.455439,-2.2846394,1.3433611,18.283846,7.4229574,5.7541876,13.75033,-21.646069,7.4353166,-28.265255,6.9658074,3.1444075,6.79395,-3.404839,1.5883807,5.8132086,0.23785286,12.343865,-0.8867489,-18.399033,3.668853,4.379576,-3.7138848,8.965251,-4.4655685,-22.541006,-1.7445267,-4.9248137,2.4477427,-11.963798,-0.9198418,16.56914,-9.22199,-12.675907,-11.315123,-34.175156,-13.6322775,-12.722505,-7.241449,-5.9229155,-7.5645266,19.509562,-4.34871,8.029426,20.431911,13.4906025,-13.506931,-5.5376754,8.66613,11.769487,-17.449217,-9.46038,1.7835181,-10.369038,52.40199,-3.4045055,6.3885875
LUAD:C3N-02087,LUAD,3.2385924,22.63028,-9.802665,12.126216,0.75430375,-15.657764,2.6139705,-9.006853,6.437986,1.4323162,-0.3717329,0.53331226,16.327692,-10.258825,-13.811349,-10.403668,-9.500333,21.848495,-16.668219,-0.5377418,4.59117,-2.474078,-8.839403,-5.476385,12.003247,17.105947,0.7320309,-23.078176,6.8638983,2.8096862,0.76363593,-7.573405,5.212866,5.8244014,16.686073,2.1759079,-16.215359,3.6564171,-0.86066276,2.0047028,11.999548,-27.807848,-4.0277624,-27.062761,-6.152232,7.4504733,-9.519583,-9.108191,3.5278099,3.9665487,-8.365443,-4.4827557,5.4176135,16.446072,0.3314786,-0.36378834,-0.36666983,1.3803529,-15.939017,-10.114304,-0.87840235,13.939556,-9.427382,7.399053
LUAD:C3N-02089,LUAD,1.4787589,28.853472,-12.781139,-3.5975668,-10.081577,0.4707692,13.168912,-11.259883,3.7323577,-4.9688544,-0.7410972,27.434313,2.6597052,-22.770594,-0.8795319,9.474548,-18.199268,7.345534,-12.342271,-0.8834597,14.86831,-13.488652,29.443201,10.757321,-1.8832507,-2.1996913,-16.87719,-17.399517,-10.4394,19.127028,4.588411,-13.125833,14.359138,-9.491864,15.74022,-18.037243,-12.386245,11.022912,11.016298,4.8023915,3.1302793,-22.239187,-5.455394,-43.407307,-0.6673309,-1.5742897,-2.8400886,-0.14563203,-1.7801837,-9.081908,-4.7391753,15.488573,-12.584433,16.57615,19.262232,0.44758502,-0.46135205,7.4976773,-12.551555,-8.940087,17.753866,19.924797,-27.045912,2.1470337
LUAD:C3N-02145,LUAD,13.281413,34.83878,-0.37679365,-11.567443,-9.247715,-17.814459,3.03912,10.615791,-3.856998,-5.621834,28.492323,-7.441026,-4.2588367,35.91538,-13.677447,7.1237617,-17.322048,-10.265028,-4.987397,3.3259478,-28.214327,-11.948731,-14.693165,1.7593188,6.392512,2.6753259,-10.432632,17.678598,-22.922419,-2.5370524,-12.585891,-6.1282196,-19.498331,-7.5060415,2.307165,-18.157307,-14.487401,23.821072,24.352777,-6.856967,12.571403,-29.238348,-15.976143,-52.04223,-17.865831,-7.610863,27.392538,0.5757486,7.0682445,-8.487479,5.217869,-2.206965,-3.0630388,-16.977783,-3.359874,-21.938835,8.861961,22.225266,-16.127615,-7.1985464,-2.9184382,-6.896546,-1.0147796,11.321567
LUAD:C3N-02149,LUAD,16.64355,13.08681,4.644854,-12.537861,-18.64595,-34.977577,12.149114,31.216946,-0.99324083,29.0207,14.166437,-25.685358,19.397118,7.31652,-23.57213,-4.148425,-33.996494,17.584417,-3.013572,28.785881,11.461142,4.676444,-2.305316,-12.00088,-2.2660642,20.47424,-21.112576,-8.624268,-9.324032,2.0589826,-4.0177283,-1.6786892,12.321033,-21.358591,28.849966,18.593504,-7.8432894,-2.7275798,-8.10881,-8.340709,30.635601,-11.017593,-5.2649293,-15.30166,-0.08143159,-24.267351,17.84888,-7.082638,8.089166,0.88011676,-12.616103,-1.3939295,9.593384,-5.81762,5.5757446,-2.2941673,34.89439,17.36384,-33.74588,12.223785,-4.1035476,45.36172,-10.2824955,-27.233759
LUAD:C3N-02155,LUAD,-12.465995,2.172897,-18.848486,-3.4246721,1.7355769,-21.081877,8.328116,-4.5663586,9.0492115,-9.720887,-1.5762948,25.778458,17.54602,-7.5796976,-0.34500155,9.687833,3.7574494,-26.516478,-4.639914,3.3146691,9.031396,-1.4209418,-5.0364027,3.38485,22.314232,0.8284,-17.40885,-21.567217,-15.321928,17.185802,-12.824489,0.18559821,-3.5876741,-10.238027,10.951243,7.523047,5.986413,14.5392475,7.2162247,-23.479696,3.7885504,-23.773031,-12.651249,-47.14618,-8.516431,0.43376878,2.8708193,5.1423445,-15.134325,-12.217477,-8.50928,-1.3397534,-23.6267,9.466637,13.34447,6.5961905,2.2174556,-4.1739407,-17.938393,-16.044304,15.844719,-7.0441284,2.2172084,-6.134414
LUAD:C3N-02158,LUAD,12.259475,7.3687687,-20.18759,2.3907385,-11.80085,-3.0991144,10.39431,10.55956,-0.56711483,16.066423,23.220978,17.094818,12.492389,35.84166,-8.3607,7.1570125,-10.513973,14.02887,3.6852255,15.332903,-16.236338,5.8089848,-14.545362,-6.064329,-4.5496154,-7.8082485,-11.397729,8.987473,12.102796,4.2064557,-13.83762,-10.762194,-4.737545,2.0286205,-8.532089,0.36368626,-8.770598,16.218706,27.688276,-2.7611997,21.6668,-44.363117,-2.4825833,-39.465588,-18.583542,10.334862,3.2242668,-12.780836,9.427512,0.10979298,-4.6229258,3.8227508,9.908316,7.8152475,10.785091,5.039587,31.207726,10.283033,-17.104647,-1.4575317,1.0111549,22.35599,4.708858,-19.130716
LUAD:C3N-02379,LUAD,6.020824,1.742534,5.744075,-4.048678,-20.930092,-6.7305164,-8.155182,12.98603,-4.360267,15.09631,27.611631,-2.325045,10.422341,5.9369054,-19.226055,17.106668,12.026947,-5.5678396,14.717725,8.8229265,-11.409509,2.48418,1.5814803,14.780485,-0.6426859,-0.16867438,-26.978922,3.405922,2.4333022,-7.746005,10.678572,0.21877594,-13.045328,-15.524512,-1.3105085,28.884432,-7.239289,-0.42058966,10.008384,-7.456902,-0.4098273,14.059227,-43.230316,-18.254524,-6.221908,-0.860497,-10.256053,4.5323772,13.842832,-4.098982,6.1567183,2.0544183,8.802756,-15.166836,-4.941544,0.40590122,8.975999,-16.27042,-13.365602,7.706301,-18.156706,32.110077,-1.7736027,-1.4107006
LUAD:C3N-02380,LUAD,-2.7568433,-2.686927,3.1359706,-11.827222,-45.610542,1.6167095,13.496733,10.488125,-13.1111765,0.39649257,21.825182,-0.9610521,9.928971,23.292501,-16.301817,12.584123,-29.122486,1.5725843,6.338726,11.797292,-4.0060415,-14.683009,-14.015164,0.673817,16.285645,3.9541383,-12.451616,11.054732,-2.9156568,-1.9139527,-7.382799,-5.751692,-31.915972,-7.768991,5.5977116,20.866776,-33.58212,1.6488347,30.817955,-21.207169,-24.252708,-17.162268,-43.381054,-24.809992,-13.431698,6.8920083,-7.5611315,-9.729629,26.575169,-4.4089985,4.6767187,7.1977725,19.62655,-4.730647,2.7969236,2.8679514,23.185373,-9.703615,-11.434521,-19.825558,-5.27823,67.69338,-11.213817,-0.8306729
LUAD:C3N-02421,LUAD,-5.7749343,6.026046,-10.895466,-1.8455477,-19.47794,-2.8081157,4.9108114,4.177257,-16.059149,2.4121442,11.27877,3.0002859,8.125129,36.01114,-14.083535,9.834631,-12.7849045,3.1917632,4.646743,13.006691,-13.923001,1.5402743,-14.676303,-11.126032,0.105213076,-9.309461,-3.4246554,8.260457,-0.28146768,1.6861539,-0.3680215,-5.6359253,-18.170115,0.06578794,-0.82119536,1.5093281,-13.19571,7.2198977,27.986801,-3.163778,8.253433,-30.191942,-23.693565,-25.413563,-25.45819,10.983915,5.3907948,-8.474748,5.154786,0.23608068,-0.30464202,4.437051,7.098063,1.1421812,6.381099,0.06550768,26.587402,3.4997363,-3.9210482,-2.883044,-6.6867275,18.879293,-10.810347,-2.532487
LUAD:C3N-02422,LUAD,-4.686073,3.920641,8.552309,-7.0105233,-27.288082,12.320866,-6.120207,13.703668,1.4063225,7.4799,22.260107,0.82909673,5.711417,12.367025,-12.814223,16.276651,-13.810231,-5.9884505,13.998683,16.084532,-9.052785,2.459397,-4.4559536,2.6443455,9.668768,-8.420853,-29.985825,12.601581,-3.8610694,-8.871279,13.2523,-5.0868955,-25.076073,1.0354811,1.6684135,1.7558236,1.4475049,-6.1364365,17.906422,-4.576957,-9.749728,-5.5266185,-37.547768,-9.452714,-13.293863,-4.6035757,1.8068386,-4.297676,18.44929,-13.079703,4.9367604,8.322972,4.649422,-28.87197,-12.105476,8.860414,9.265779,-19.45454,-8.848533,17.022657,-24.968712,37.658348,-11.713741,8.575765
LUAD:C3N-02423,LUAD,-10.250534,11.910066,6.2742043,1.7060387,-3.914186,-18.46316,-9.661507,4.936898,-2.8760529,8.3771925,5.8561473,2.7370536,2.5962732,2.5017216,-4.4895167,19.35307,-2.2001922,4.8963356,-6.899776,-14.453206,3.8893943,5.8086553,-2.8627887,8.611165,8.872054,16.2813,-16.448706,-10.447631,-1.3996705,-0.55367774,5.9468513,-2.7326074,-16.394335,-0.39599395,1.7245663,7.1946588,-4.1996837,1.6546252,2.3802483,1.4231542,6.695203,-12.879716,-24.365288,-12.917468,-6.6350083,-5.9812584,1.0583483,5.0506372,-4.407836,-11.570185,-6.284919,6.832355,0.094838336,2.6213262,-8.789845,-3.075187,2.1301987,-14.834378,-4.466331,-9.854122,-6.3262124,5.1622696,-8.292495,4.794757
LUAD:C3N-02424,LUAD,4.502887,11.027877,4.2407975,11.176663,-11.566991,-21.001898,-9.765172,11.726486,-0.5900562,9.967947,28.69838,0.25015602,19.873014,3.312867,-28.02049,12.761936,-8.540484,3.8891535,14.848222,6.837317,-17.086014,16.279217,4.404251,13.378715,2.2353354,13.884609,-23.073462,-17.169603,9.966855,-11.12447,14.549835,-10.673947,-8.67292,-15.745704,8.457489,21.287802,-5.428123,6.155682,22.37327,-11.039596,1.2800187,3.6519928,-35.89456,-16.396427,-1.896457,-11.03062,5.3144855,14.451276,18.004631,-10.5471325,-2.9952621,11.011977,12.500567,3.212814,-19.561441,-10.52572,21.674614,-4.056284,-3.6787157,-5.04772,-2.221926,29.479343,3.7490726,-0.8027678
LUAD:C3N-02433,LUAD,-9.017408,7.1627936,8.204085,-10.772338,-42.11399,-18.84376,2.7734516,7.4759536,-8.984118,4.7533383,24.737785,10.975222,11.6000595,21.312311,-6.6038513,22.390114,-21.687458,2.7769654,1.3728588,9.277206,-14.444142,-1.6747024,-15.255854,-5.7086935,17.77098,-2.1035151,-31.556297,19.660263,-12.225141,14.9860115,-21.48645,-0.14355902,-37.5538,5.4651027,11.382153,-4.5311027,-14.17747,-0.6844232,22.338001,-16.955858,0.6978851,-26.677244,-36.552303,-32.838097,-11.013463,4.2024703,10.305529,-8.590954,32.080215,-0.453131,7.1808457,7.2254357,17.708082,-20.061197,-6.90722,-9.449794,37.28915,8.65897,-22.260439,-11.946821,-4.4902735,26.847366,-6.1316104,-7.332926
LUAD:C3N-02529,LUAD,1.0352257,12.27428,-0.5873513,-7.1784043,-26.13932,7.863518,-5.7024946,21.1719,4.863773,4.9870954,6.4044523,6.652155,11.888806,8.505688,-25.338402,16.367,-20.876444,7.1094666,11.08521,3.1410236,-5.2414412,11.963073,4.496092,0.712962,-0.5016993,-0.10187949,-28.559391,1.4569523,-4.9645495,-4.565262,15.08873,-4.7281404,-18.72988,2.0614786,-0.7918955,12.064903,-2.3073752,-14.844198,17.700228,-2.3017828,-11.920856,-4.492426,-38.81537,-17.597755,-18.266218,-8.624548,5.4912148,-2.2004097,20.086031,-14.52693,0.9049869,21.091368,10.397242,-18.864971,-19.801785,4.613779,9.752634,-17.06608,-7.9069433,20.206507,-27.619125,53.183533,-10.758881,12.542996
LUAD:C3N-02572,LUAD,16.414152,13.460242,-3.900295,3.3920352,0.024146836,-14.363054,4.4661994,-6.690112,-1.76109,17.642658,19.092403,6.9445353,-0.58387536,11.340505,-14.582165,1.6432298,-18.136122,-5.3722544,-10.494375,14.999992,4.0594153,5.4318676,-20.151321,9.423347,7.261061,-7.072783,-7.072913,-5.788862,-15.395978,6.239564,-20.15755,9.237721,-6.4246464,-7.151398,7.316107,-9.049339,-5.8293204,19.471212,3.7821426,-10.504567,22.13499,-25.430563,-16.5587,-42.645355,2.674116,-15.228741,11.200235,3.3342383,-2.6626759,-5.2561235,9.6654215,2.4830108,-13.42153,-1.7348125,32.19131,-10.423019,22.687496,7.1671214,-23.20629,-18.377539,-3.1946454,4.988978,-2.0515747,-17.41432
LUAD:C3N-02582,LUAD,-1.63239,3.1343892,-2.5126646,-10.545374,-22.10927,-18.498016,-12.596676,-3.2906983,0.26759595,9.626459,24.168793,5.081032,5.7974215,24.028404,-10.608748,26.266888,-2.8595886,6.584491,6.235111,3.019549,-24.88519,-13.360377,5.897001,18.869429,8.81587,-12.362133,-26.3391,10.319647,4.183824,3.4590023,2.1034017,-3.1293747,-21.933163,-11.588405,0.82215273,19.429403,-6.316616,19.903992,13.856996,-19.411331,-1.9080371,0.6807134,-36.616417,-27.890596,-10.627056,14.770563,0.22496215,-3.1254194,16.496584,-11.862746,24.51054,3.7560496,21.731993,-21.595026,-3.4938173,4.8938994,12.820191,-22.363754,1.3289393,-0.42421913,-9.583781,45.257473,-10.61121,-9.948398
LUAD:C3N-02586,LUAD,4.716743,12.776874,36.24704,-21.19938,-33.039604,-2.9178467,-0.31768778,1.7220665,-28.776333,-4.187089,29.955685,-1.42523,-5.0435457,11.968005,3.3195271,46.010765,-25.010569,-18.896349,14.503724,-8.576826,-16.498196,12.308207,14.476837,-18.00924,6.6458464,-4.012412,-37.658833,3.2832947,-33.59073,-15.809209,-5.5523095,1.5165465,-22.47156,-10.645304,-19.913763,29.158903,-8.594608,-38.28296,35.54581,-13.140067,1.0619527,-17.55006,-62.331657,-54.59819,-19.342697,6.354859,25.174952,1.9933941,16.979956,-16.285927,6.259135,-20.88862,-4.1757503,-15.093669,-4.963118,-11.234883,1.7013407,-8.026559,-16.72637,15.689288,-9.437666,32.151394,-44.245464,1.338191
LUAD:C3N-02587,LUAD,-4.133065,-2.913417,-24.53614,3.5550885,-12.434159,-17.21791,-7.002194,14.711545,-12.664813,19.318907,55.266335,-3.5646653,13.666365,56.418407,-53.30035,61.22574,-41.816853,18.3663,17.393984,38.56145,-29.412786,-11.470095,-18.174,21.552675,44.38865,-1.1711026,-23.633505,-15.4075,28.591488,5.055742,20.102959,-10.193581,-14.552211,-6.612114,27.461521,8.298548,-14.65699,34.24986,46.07481,-40.906258,-31.67339,-24.831396,-59.850723,-35.82453,-15.146476,14.434131,-4.8118777,24.194254,25.632784,-34.93426,28.55955,16.05641,11.33937,9.504555,7.419264,32.08997,21.322233,-12.2803135,19.622606,-45.932163,12.437581,53.8751,-14.215982,1.645545
LUAD:C3N-02588,LUAD,-2.3197587,10.281026,3.8327193,-1.3290536,-28.91816,3.6092858,-14.286622,17.579885,-7.6327558,-5.2824535,35.42218,8.977416,0.5110944,12.170412,-17.73849,8.970331,5.313717,10.820835,4.231145,25.63596,-8.517559,-2.2371666,5.3046923,2.5765247,-7.2644114,-2.3752756,-45.15977,1.0383635,4.4737267,3.6120377,2.952042,-10.657029,-21.869207,5.076047,9.449525,21.84153,-13.209156,7.2168508,10.551556,-4.809063,-9.706793,-5.0721207,-47.161106,-9.007164,-5.962802,-11.403607,-17.901026,-7.6704073,20.914188,-20.077229,10.659965,4.0889935,3.2992716,-21.80284,-3.01008,-11.030886,7.267526,-22.765274,-5.473501,8.237374,-25.881311,55.64517,-15.057197,1.7584119
LUAD:C3N-02729,LUAD,0.7197629,7.097319,15.187382,1.5038061,-48.26926,-0.44044253,-19.452305,13.577364,-12.221471,1.7899646,54.972694,2.5966253,-26.44752,40.818054,-25.864328,14.993311,-16.757555,20.494303,-0.9070971,23.843893,-46.034,-13.875965,0.460069,5.1238194,-4.3277435,-8.493294,-41.03974,17.981918,6.4900446,3.1071084,-14.947771,-11.888767,-50.804615,5.653753,5.8430896,-2.9601588,-18.009104,1.2207184,29.166435,-5.197479,-18.917402,-18.8179,-61.252457,-23.192991,-26.460947,-3.0820765,0.50809586,-12.647983,25.276518,-16.058222,6.5981693,-1.6837803,24.99477,-30.402258,-3.1017966,11.614051,13.226583,-3.221,-3.082535,-11.18641,-20.074875,63.04905,-18.649023,-8.879537
LUAD:C3L-00001.N,LUAD,11.857768,-1.1809558,4.362511,-11.352046,-5.1228504,-2.698248,-6.7800183,4.854403,-15.100293,-23.163542,28.028864,-7.050205,-10.0810795,7.9579515,-0.5153864,63.476273,-55.61111,1.1805243,-2.2878687,5.214306,6.372523,-9.992765,17.291424,-2.8685062,-11.574569,-15.929148,-51.319008,-28.650442,-21.92764,-4.7816744,1.0378572,13.164068,-0.075767905,-12.963121,-9.552657,29.192524,-9.339659,-27.193678,-0.075733975,-1.1288656,-4.161025,13.1045475,-23.658327,-21.461008,-11.590406,-1.225193,-5.1429195,5.627308,68.85185,-45.5892,-31.749147,-29.43553,13.370936,-14.041279,5.280762,-10.614229,-0.63773805,6.8905215,-26.02123,23.805544,-6.6059127,15.018712,-25.056463,-11.883742
LUAD:C3L-00009.N,LUAD,19.366425,7.894655,19.041622,-3.5905564,-38.98771,8.129612,-6.3415766,-3.9671419,-35.2915,-11.57508,24.675436,-2.3318677,5.818871,8.968447,9.442127,42.47763,-52.40373,4.177313,-2.6363683,5.2344465,4.4949965,-0.12793708,14.482487,-3.6370897,-0.028636485,-7.784594,-49.13749,-19.389288,-23.654974,-8.5171385,-0.74777025,13.950138,-16.22603,-0.5002905,-1.2889429,35.610046,-3.8812513,-45.267082,-10.434844,-1.359562,-12.3887825,14.858523,-25.933321,-8.986469,-7.239584,-12.672185,-1.2366263,3.084973,64.204124,-24.40227,-30.956705,-26.412352,5.2284555,-27.99264,-11.9551735,-15.098353,-4.9516053,-4.843309,-24.825663,35.888325,-0.5598134,28.839659,-40.043858,-9.940697
LUAD:C3L-00080.N,LUAD,10.08311,6.559783,18.84203,-10.279778,-15.331027,19.320784,-0.9102343,-1.9198759,-14.771569,1.5572661,25.916376,0.39223656,4.724783,4.9093513,-5.318894,0.8258532,-35.727024,1.5485696,5.4133224,14.462409,9.36297,-4.8464684,-3.0586345,-12.159502,-11.01811,-9.340883,-48.762424,2.7716866,-10.27269,4.6593366,-7.5491424,13.591069,-14.062369,1.3175598,8.443314,23.848015,-3.7866857,-19.952118,-1.8333715,-9.822633,-13.142791,2.1087859,-22.532907,8.291042,-9.740135,-11.219291,-17.5811,-16.817696,47.200356,-26.689474,-8.441275,-16.413279,5.7707543,-22.818972,-3.7852728,-1.9750304,3.0672212,-7.7979183,-4.354446,19.37243,2.5881689,37.863224,-20.283424,-4.6974597
LUAD:C3L-00083.N,LUAD,18.048977,16.878342,7.389606,6.749704,-12.835236,-13.382299,-11.837168,3.4545403,10.348269,14.036131,53.497982,2.8823545,4.7024927,-3.6106796,-13.894562,8.549326,-39.209114,16.02457,-42.192326,4.658688,14.108096,-1.6944895,8.486849,6.9921594,12.687777,-4.9290214,-37.72323,-15.676011,14.052664,6.3876057,-18.97729,-5.7015667,-1.2541786,-4.87584,-5.487674,4.143062,-5.8578153,-8.6296425,-25.574848,-10.428173,-6.27361,-15.762997,-9.28494,2.8821933,-11.594436,-7.005818,-4.70498,-9.77141,52.342773,-16.93204,2.4145947,-7.57694,10.395331,-18.93847,4.6069245,-1.9980356,0.13109636,3.3862581,-42.01923,-7.5452805,5.210379,-10.468646,-12.336894,-11.561892
LUAD:C3L-00093.N,LUAD,19.938025,24.050356,6.8263555,-16.361248,-18.700071,29.36667,12.261527,23.352123,-4.76716,15.933878,54.36493,-2.5316477,8.804041,2.583449,-20.522991,45.422394,-36.436977,24.39729,-29.656784,14.603433,25.468315,-7.5059996,-12.478012,28.78688,8.610388,8.46324,-24.66982,-18.350454,0.4829352,11.247682,6.474708,16.520876,-23.151604,38.114132,-1.4835716,44.51771,11.817724,-22.426426,-13.947989,-24.740465,-22.17836,17.889997,-31.10792,-23.6807,-17.449665,-24.435904,-4.510395,6.941769,84.162056,-17.392246,-9.549124,-34.644848,26.29806,-26.561163,-4.0105753,6.6031313,-0.07261706,-2.0453541,-36.302498,-4.453756,4.8150043,12.417939,-5.4537086,-23.865665
LUAD:C3L-00094.N,LUAD,3.6977355,15.254436,8.782932,-18.521738,13.915689,11.647308,3.6663544,21.020084,-2.454198,-7.019174,29.469046,-9.604283,-5.8679037,2.0429604,-5.6369386,22.43658,-39.15813,-0.2289201,-8.742291,25.905514,11.453671,-7.9028006,7.4348235,7.6724744,-17.150707,-12.908038,-52.101948,-16.30129,-18.596836,15.002521,-11.719717,15.374381,2.8400412,-11.222545,-3.279825,38.98183,-14.9517355,-33.40986,-1.819611,-6.630683,-5.3503036,16.935287,-16.948673,1.9890205,-7.895888,-8.789418,-11.3105755,-21.622042,78.849525,-42.133602,-24.263334,-39.051342,-9.4403515,-14.541121,-7.12389,1.187298,-6.7262053,5.6507006,-21.39744,20.74095,0.10995745,17.275368,-23.461845,-19.480564
LUAD:C3L-00095.N,LUAD,33.555298,9.076508,24.554028,11.403984,21.965788,6.2467146,-6.1010437,19.44516,-22.403988,41.40852,20.3506,-2.226867,-13.163428,-1.1133866,-14.972753,10.713165,-35.02972,-18.693672,-20.829992,-10.130292,23.046946,8.830749,5.488862,-6.435445,-17.458017,-6.619959,-40.213318,8.336551,-2.1034997,-31.512915,-24.100437,-11.237013,20.593504,-3.861529,-23.901726,3.5601394,-19.175287,4.2513328,-6.0720415,-4.22696,-14.409157,-0.42505527,-24.621002,-36.338768,22.285378,-3.5082145,2.9313695,7.660116,60.420498,-4.442356,-9.466997,-2.7648833,-1.826189,-0.46957898,-27.774975,3.26879,-0.79719853,-0.12599874,-21.690182,17.284973,-7.4315896,3.9489238,-27.168272,-4.1777
